name,brand,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,price,url,source,specs_sum_normalized,value_score,price_tier,ram_per_1k_tnd,storage_per_1k_tnd,battery_per_1k_tnd,camera_rear_per_1k_tnd,camera_total_mp,storage_ram_ratio,battery_per_inch,total_specs_score,is_5g,is_flagship_brand,is_latest_android
Smartphone OSCAL FLAT 2 | 4+8G/128G | Bleu,OSCAL,4.0,128.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,329.0,https://www.tunisianet.com.tn/smartphone-tunisie/90696-smartphone-oscal-flat-2-48g128g-bleu.html,Tunisianet,0.29070847069085926,0.8836123729205448,Budget,12.1580547112462,389.0577507598784,15197.56838905775,39.51367781155015,21.0,32.0,746.2686567164179,0.1932106072880922,0,0,1
Smartphone OSCAL FLAT 2 | 4+8G/128G | NOIR,OSCAL,4.0,128.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,329.0,https://www.tunisianet.com.tn/smartphone-tunisie/90695-smartphone-oscal-flat-2-48g128g-noir.html,Tunisianet,0.29070847069085926,0.8836123729205448,Budget,12.1580547112462,389.0577507598784,15197.56838905775,39.51367781155015,21.0,32.0,746.2686567164179,0.1932106072880922,0,0,1
SMARTPHONE VIVO Y04 8 Go / 64 Go / Vert,Vivo,8.0,64.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,339.0,https://www.tunisianet.com.tn/smartphone-tunisie/88647-smartphone-vivo-y04-8-go-64-go-noir.html,Tunisianet,0.27509270659274637,0.8114829103030866,Budget,23.59882005899705,188.7905604719764,16224.18879056047,38.3480825958702,18.0,8.0,820.8955223880597,0.1705412714857505,0,0,1
SMARTPHONE VIVO Y04 8 Go / 64 Go / Gold,Vivo,8.0,64.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,339.0,https://www.tunisianet.com.tn/smartphone-tunisie/88654-smartphone-vivo-y04-8-go-64-go-gold.html,Tunisianet,0.27509270659274637,0.8114829103030866,Budget,23.59882005899705,188.7905604719764,16224.18879056047,38.3480825958702,18.0,8.0,820.8955223880597,0.1705412714857505,0,0,1
Smartphone XIAOMI Redmi A5 / 4 Go / 128 Go / Blue,Xiaomi,4.0,128.0,5200.0,6.73,32.0,8.0,4G,Android 15,Octa Core,345.0,https://www.tunisianet.com.tn/smartphone-tunisie/86986-smartphone-xiaomi-redmi-a5-4-go-128-go-blue.html,Tunisianet,0.3153264923143256,0.9139898327951467,Budget,11.594202898550726,371.01449275362324,15072.463768115944,92.75362318840581,40.0,32.0,772.6597325408618,0.2186596742525857,0,1,1
Smartphone XIAOMI Redmi A5 / 4 Go / 128 Go / Gold,Xiaomi,4.0,128.0,5200.0,6.73,32.0,8.0,4G,Android 15,Octa Core,345.0,https://www.tunisianet.com.tn/smartphone-tunisie/86985-smartphone-xiaomi-redmi-a5-4-go-128-go-gold.html,Tunisianet,0.3153264923143256,0.9139898327951467,Budget,11.594202898550726,371.01449275362324,15072.463768115944,92.75362318840581,40.0,32.0,772.6597325408618,0.2186596742525857,0,1,1
Smartphone XIAOMI Redmi A5 / 4 Go / 128 Go / Noir,Xiaomi,4.0,128.0,5200.0,6.73,32.0,8.0,4G,Android 15,Octa Core,345.0,https://www.tunisianet.com.tn/smartphone-tunisie/86976-smartphone-xiaomi-redmi-a5-4-go-128-go-noir.html,Tunisianet,0.3153264923143256,0.9139898327951467,Budget,11.594202898550726,371.01449275362324,15072.463768115944,92.75362318840581,40.0,32.0,772.6597325408618,0.2186596742525857,0,1,1
Smartphone XIAOMI Redmi A5 / 4 Go / 128 Go / Vert,Xiaomi,4.0,128.0,5200.0,6.73,32.0,8.0,4G,Android 15,Octa Core,345.0,https://www.tunisianet.com.tn/smartphone-tunisie/87977-smartphone-xiaomi-redmi-a5-4-go-128-go-vert.html,Tunisianet,0.3153264923143256,0.9139898327951467,Budget,11.594202898550726,371.01449275362324,15072.463768115944,92.75362318840581,40.0,32.0,772.6597325408618,0.2186596742525857,0,1,1
Smartphone Itel S23 / 8 Go / 128 GO / Noir,Itel mobile,4.0,4.0,5000.0,6.0,50.0,8.0,4G,Android 11,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/65752-smartphone-itel-s23-8-go-128-go-noir.html,Tunisianet,0.22048531885271105,0.631763091268513,Budget,11.461318051575931,11.461318051575931,14326.647564469915,143.26647564469914,58.0,1.0,833.3333333333334,0.15207291057000616,0,0,0
Smartphone Itel S23 / 8 Go / 128 GO / Blanc,Itel mobile,4.0,4.0,5000.0,6.0,50.0,8.0,4G,Android 11,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/65753-smartphone-itel-s23-8-go-128-go-blanc.html,Tunisianet,0.22048531885271105,0.631763091268513,Budget,11.461318051575931,11.461318051575931,14326.647564469915,143.26647564469914,58.0,1.0,833.3333333333334,0.15207291057000616,0,0,0
Smartphone Realme C33 / 4 Go / 128 Go / Gold,realme,4.0,128.0,5000.0,5.0,50.0,5.0,4G,Android 12,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/65792-smartphone-realme-c33-4-go-128-go-gold.html,Tunisianet,0.1627929286305804,0.46645538289564586,Budget,11.461318051575931,366.7621776504298,14326.647564469915,143.26647564469914,55.0,32.0,1000.0,0.18017248313154702,0,0,0
Samsung Galaxy A07 / 8 Go / 64 Go / Noir,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89152-samsung-galaxy-a07-8-go-64-go-noir.html,Tunisianet,0.30276548879139065,0.8675228905197441,Budget,22.922636103151863,183.3810888252149,14326.647564469915,143.26647564469914,58.0,8.0,746.2686567164179,0.2018089549517098,0,1,1
Smartphone Realme C33 / 4 Go / 128 Go / Noir,realme,4.0,128.0,5000.0,5.0,50.0,5.0,4G,Android 12,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/65794-smartphone-realme-c33-4-go-128-go-noir.html,Tunisianet,0.1627929286305804,0.46645538289564586,Budget,11.461318051575931,366.7621776504298,14326.647564469915,143.26647564469914,55.0,32.0,1000.0,0.18017248313154702,0,0,0
Smartphone Itel S23 / 8 Go / 256 GO / Blanc,Itel mobile,4.0,4.0,5000.0,6.0,50.0,8.0,4G,Android 11,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/68899-smartphone-itel-s23-8-go-256-go-blanc.html,Tunisianet,0.22048531885271105,0.631763091268513,Budget,11.461318051575931,11.461318051575931,14326.647564469915,143.26647564469914,58.0,1.0,833.3333333333334,0.15207291057000616,0,0,0
Samsung Galaxy A07 / 8 Go / 64 Go / Vert,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,349.0,https://www.tunisianet.com.tn/smartphone-tunisie/89151-samsung-galaxy-a07-8-go-64-go-vert.html,Tunisianet,0.30276548879139065,0.8675228905197441,Budget,22.922636103151863,183.3810888252149,14326.647564469915,143.26647564469914,58.0,8.0,746.2686567164179,0.2018089549517098,0,1,1
Smartphone Infinix SMART 10 4G / 4 Go / 256 Go / Bleu,Infinix,4.0,256.0,5000.0,6.6,8.0,8.0,4G,Android 15,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/87288-smartphone-infinix-smart-10-4g-4-go-256-go-bleu.html,Tunisianet,0.3194112427245613,0.889724910096271,Budget,11.142061281337048,713.0919220055711,13927.57660167131,22.284122562674096,16.0,64.0,757.5757575757576,0.24807313241017032,0,0,1
SMARTPHONE REALME NOTE 50 / 4 Go / 256 Go /  Bleu,realme,4.0,256.0,5000.0,6.7,50.0,5.0,4G,Android 13,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/79113-smartphone-realme-note-50-4-go-256-go-bleu.html,Tunisianet,0.35366394177989197,0.9851363280776936,Budget,11.142061281337048,713.0919220055711,13927.57660167131,139.2757660167131,55.0,64.0,746.2686567164179,0.28753163443446184,0,0,1
SMARTPHONE REALME NOTE 50 / 4 Go / 256 Go /  Noir,realme,4.0,256.0,5000.0,6.7,50.0,5.0,4G,Android 13,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/79112-smartphone-realme-note-50-4-go-256-go-noir.html,Tunisianet,0.35366394177989197,0.9851363280776936,Budget,11.142061281337048,713.0919220055711,13927.57660167131,139.2757660167131,55.0,64.0,746.2686567164179,0.28753163443446184,0,0,1
Smartphone Infinix SMART 10 4G / 4 Go / 256 Go / Silver,Infinix,4.0,256.0,5000.0,6.6,8.0,8.0,4G,Android 15,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/87289-smartphone-infinix-smart-10-4g-4-go-256-go-silver.html,Tunisianet,0.3194112427245613,0.889724910096271,Budget,11.142061281337048,713.0919220055711,13927.57660167131,22.284122562674096,16.0,64.0,757.5757575757576,0.24807313241017032,0,0,1
Smartphone Infinix SMART 10 4G / 4 Go / 256 Go / Gold,Infinix,4.0,256.0,5000.0,6.6,8.0,8.0,4G,Android 15,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/87290-smartphone-infinix-smart-10-4g-4-go-256-go-gold.html,Tunisianet,0.3194112427245613,0.889724910096271,Budget,11.142061281337048,713.0919220055711,13927.57660167131,22.284122562674096,16.0,64.0,757.5757575757576,0.24807313241017032,0,0,1
Smartphone Infinix SMART 10 4G / 4 Go / 256 Go / Noir,Infinix,4.0,256.0,5000.0,6.6,8.0,8.0,4G,Android 15,Octa Core,359.0,https://www.tunisianet.com.tn/smartphone-tunisie/87286-smartphone-infinix-smart-10-4g-4-go-256-go-noir.html,Tunisianet,0.3194112427245613,0.889724910096271,Budget,11.142061281337048,713.0919220055711,13927.57660167131,22.284122562674096,16.0,64.0,757.5757575757576,0.24807313241017032,0,0,1
SMARTPHONE VIVO Y04 8 Go / 128 Go / Gold,Vivo,8.0,128.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,369.0,https://www.tunisianet.com.tn/smartphone-tunisie/88754-smartphone-vivo-y04-8-go-128-go-gold.html,Tunisianet,0.29596680965863026,0.8020780749556375,Budget,21.680216802168022,346.88346883468836,14905.149051490514,35.230352303523034,18.0,16.0,820.8955223880597,0.20185242608457632,0,0,1
SMARTPHONE VIVO Y04 8 Go / 128 Go / Vert,Vivo,8.0,128.0,5500.0,6.7,13.0,5.0,4G,Android 14,Unisoc,369.0,https://www.tunisianet.com.tn/smartphone-tunisie/88753-smartphone-vivo-y04-8-go-128-go-vert.html,Tunisianet,0.29596680965863026,0.8020780749556375,Budget,21.680216802168022,346.88346883468836,14905.149051490514,35.230352303523034,18.0,16.0,820.8955223880597,0.20185242608457632,0,0,1
SMARTPHONE HONOR X5C 4Go / 64Go / Noir,Honor,4.0,4.0,5260.0,6.7,13.0,5.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90679-smartphone-honor-x5c-4go-64go-noir.html,Tunisianet,0.24731949370185866,0.6525580308756165,Budget,10.554089709762533,10.554089709762533,13878.62796833773,34.300791556728235,18.0,1.0,785.0746268656716,0.1330193831839016,0,0,1
SMARTPHONE HONOR X5C 4Go / 64Go / Bleu,Honor,4.0,4.0,5260.0,6.7,13.0,5.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90680-smartphone-honor-x5c-4go-64go-noir.html,Tunisianet,0.24731949370185866,0.6525580308756165,Budget,10.554089709762533,10.554089709762533,13878.62796833773,34.300791556728235,18.0,1.0,785.0746268656716,0.1330193831839016,0,0,1
Samsung Galaxy A07 / 8 Go / 64 Go / Noir Avec Chargeur secteur et câble,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90540-samsung-galaxy-a07-8-go-64-go-noir-avec-chargeur-secteur-et-cable-.html,Tunisianet,0.30276548879139065,0.7988535324311099,Budget,21.108179419525065,168.86543535620052,13192.612137203167,131.92612137203167,58.0,8.0,746.2686567164179,0.2018089549517098,0,1,1
Samsung Galaxy A07 / 8 Go / 64 Go / Violet Avec Chargeur secteur et câble,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90537-samsung-galaxy-a07-8-go-64-go-violet-avec-chargeur-secteur-et-cable-.html,Tunisianet,0.30276548879139065,0.7988535324311099,Budget,21.108179419525065,168.86543535620052,13192.612137203167,131.92612137203167,58.0,8.0,746.2686567164179,0.2018089549517098,0,1,1
Samsung Galaxy A07 / 8 Go / 64 Go / Vert Avec Chargeur secteur et câble,Samsung,8.0,64.0,5000.0,6.7,50.0,8.0,4G,Android 15,Octa Core,379.0,https://www.tunisianet.com.tn/smartphone-tunisie/90538-samsung-galaxy-a07-8-go-64-go-vert-avec-chargeur-secteur-et-cable.html,Tunisianet,0.30276548879139065,0.7988535324311099,Budget,21.108179419525065,168.86543535620052,13192.612137203167,131.92612137203167,58.0,8.0,746.2686567164179,0.2018089549517098,0,1,1
Smartphone TECNO Spark 40C  8/128 Go / GRIS,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88716-smartphone-tecno-spark-40c-8128-go-gris.html,Tunisianet,0.33038321536186743,0.8493141783081425,Budget,41.131105398457585,329.0488431876607,15424.164524421592,33.419023136246786,21.0,8.0,884.9557522123894,0.22706029235268063,0,0,1
Smartphone TECNO Spark 40C  8/128 Go / BLANC,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88717-smartphone-tecno-spark-40c-8128-go-blanc.html,Tunisianet,0.33038321536186743,0.8493141783081425,Budget,41.131105398457585,329.0488431876607,15424.164524421592,33.419023136246786,21.0,8.0,884.9557522123894,0.22706029235268063,0,0,1
Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Noir + Ecouteurs sans fil  TECNO BUDS 3 Offerts,TECNO,6.0,128.0,5000.0,6.78,50.0,8.0,4G,Android 14,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/79277-smartphone-tecno-spark-30c-4g-6-go-128-go-noir-ecouteurs-sans-fil-tecno-buds-3-offerts-.html,Tunisianet,0.33000354094568185,0.8483381515313158,Budget,15.424164524421593,329.0488431876607,12853.470437017995,128.53470437017995,58.0,21.333333333333332,737.4631268436578,0.23424498055156764,0,0,1
Smartphone Tecno SPARK 30C 4G / 6 Go / 128 Go / Blanc + Ecouteurs sans fil  TECNO BUDS 3 Offerts,TECNO,6.0,128.0,5000.0,6.78,50.0,8.0,4G,Android 14,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/79278-smartphone-tecno-spark-30c-4g-6-go-128-go-blanc.html,Tunisianet,0.33000354094568185,0.8483381515313158,Budget,15.424164524421593,329.0488431876607,12853.470437017995,128.53470437017995,58.0,21.333333333333332,737.4631268436578,0.23424498055156764,0,0,1
Smartphone Realme C51 / 4 Go / 128 Go / Vert,realme,4.0,128.0,5000.0,6.7,50.0,5.0,4G,Android 13,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/69530-smartphone-realme-c51-4-go-128-go-vert.html,Tunisianet,0.3119157356481242,0.8018399373987768,Budget,10.282776349614396,329.0488431876607,12853.470437017995,128.53470437017995,55.0,32.0,746.2686567164179,0.22490932523681018,0,0,1
Smartphone TECNO Spark 40C  8/128 Go / BLACK,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88713-smartphone-tecno-spark-40c-8128-go-black.html,Tunisianet,0.33038321536186743,0.8493141783081425,Budget,41.131105398457585,329.0488431876607,15424.164524421592,33.419023136246786,21.0,8.0,884.9557522123894,0.22706029235268063,0,0,1
Smartphone TECNO Spark 40C  8/128 Go / BLEU,TECNO,16.0,128.0,6000.0,6.78,13.0,8.0,4G,Android 15,Octa Core,389.0,https://www.tunisianet.com.tn/smartphone-tunisie/88715-smartphone-tecno-spark-40c-8128-go-bleu.html,Tunisianet,0.33038321536186743,0.8493141783081425,Budget,41.131105398457585,329.0488431876607,15424.164524421592,33.419023136246786,21.0,8.0,884.9557522123894,0.22706029235268063,0,0,1
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Noir,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73686-smartphone-zte-v50-design-4g-8-go-128-go-noir.html,Tunisianet,0.27612497197423364,0.6920425362762748,Budget,20.050125313283207,320.8020050125313,12531.328320802004,125.31328320802004,62.0,16.0,833.3333333333334,0.22303239025229005,0,0,1
SMARTPHONE ITEL P55 8/256G / Violet,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75390-smartphone-itel-p55-8256g-violet.html,Tunisianet,0.2757287187841808,0.6910494205117313,Budget,20.050125313283207,20.050125313283207,12531.328320802004,125.31328320802004,58.0,1.0,757.5757575757576,0.17178011573036878,0,0,1
Smartphone VIVO Y19S / 8 Go / 128 Go / Silver,Vivo,8.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/80017-smartphone-vivo-y19s-8-go-128-go-silver.html,Tunisianet,0.3275907412825619,0.821029426773338,Budget,20.050125313283207,320.8020050125313,13784.461152882204,125.31328320802004,55.0,16.0,820.8955223880597,0.23980114403329428,0,0,1
Smartphone VIVO Y19S / 8 Go / 128 Go / Noir,Vivo,8.0,128.0,5500.0,6.7,50.0,5.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/80016-smartphone-vivo-y19s-8-go-128-go-noir.html,Tunisianet,0.3275907412825619,0.821029426773338,Budget,20.050125313283207,320.8020050125313,13784.461152882204,125.31328320802004,55.0,16.0,820.8955223880597,0.23980114403329428,0,0,1
Smartphone OSCAL FLAT 2 | 6+12G/256G | NOIR,OSCAL,6.0,256.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/90697-smartphone-oscal-flat-2-612g256g-noir.html,Tunisianet,0.33311027159386886,0.8348628360748592,Budget,15.037593984962406,641.6040100250626,12531.328320802004,32.581453634085214,21.0,42.666666666666664,746.2686567164179,0.2568133086426066,0,0,1
Smartphone OSCAL FLAT 2 | 6+12G/256G | Bleu,OSCAL,6.0,256.0,5000.0,6.7,13.0,8.0,4G,Android 14,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/90698-smartphone-oscal-flat-2-612g256g-bleu.html,Tunisianet,0.33311027159386886,0.8348628360748592,Budget,15.037593984962406,641.6040100250626,12531.328320802004,32.581453634085214,21.0,42.666666666666664,746.2686567164179,0.2568133086426066,0,0,1
SMARTPHONE ITEL P55 8/256G / Gold,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75392-smartphone-itel-p55-8256g-gold.html,Tunisianet,0.2757287187841808,0.6910494205117313,Budget,20.050125313283207,20.050125313283207,12531.328320802004,125.31328320802004,58.0,1.0,757.5757575757576,0.17178011573036878,0,0,1
SMARTPHONE ITEL P55 8/256G / Bleu,Itel mobile,8.0,8.0,5000.0,6.6,50.0,8.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/75393-smartphone-itel-p55-8256g-violet.html,Tunisianet,0.2757287187841808,0.6910494205117313,Budget,20.050125313283207,20.050125313283207,12531.328320802004,125.31328320802004,58.0,1.0,757.5757575757576,0.17178011573036878,0,0,1
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Violet,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73688-smartphone-zte-v50-design-4g-8-go-128-go-violet.html,Tunisianet,0.27612497197423364,0.6920425362762748,Budget,20.050125313283207,320.8020050125313,12531.328320802004,125.31328320802004,62.0,16.0,833.3333333333334,0.22303239025229005,0,0,1
Smartphone ZTE V50 DESIGN 4G / 8 Go / 128 Go / Vert,ZTE,8.0,128.0,5000.0,6.0,50.0,12.0,4G,Android 13,Octa Core,399.0,https://www.tunisianet.com.tn/smartphone-tunisie/73687-smartphone-zte-v50-design-4g-8-go-128-go-vert.html,Tunisianet,0.27612497197423364,0.6920425362762748,Budget,20.050125313283207,320.8020050125313,12531.328320802004,125.31328320802004,62.0,16.0,833.3333333333334,0.22303239025229005,0,0,1
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Meadow Green,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88891-smartphone-infinix-hot-60i-4g-6-go-128-go-meadow-green.html,Tunisianet,0.33460124209510717,0.7985709835205422,Budget,14.319809069212411,305.4892601431981,12315.035799522673,119.33174224343676,58.0,21.333333333333332,761.0619469026549,0.23838291158605038,0,0,1
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Purple,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88888-smartphone-infinix-hot-60i-4g-6-go-128-go-purple.html,Tunisianet,0.33460124209510717,0.7985709835205422,Budget,14.319809069212411,305.4892601431981,12315.035799522673,119.33174224343676,58.0,21.333333333333332,761.0619469026549,0.23838291158605038,0,0,1
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Neon Red,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88889-smartphone-infinix-hot-60i-4g-6-go-128-go-neon-red.html,Tunisianet,0.33460124209510717,0.7985709835205422,Budget,14.319809069212411,305.4892601431981,12315.035799522673,119.33174224343676,58.0,21.333333333333332,761.0619469026549,0.23838291158605038,0,0,1
Smartphone Realme C61 / 6 Go / 128 Go / Gold,realme,6.0,6.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/80050-smartphone-realme-c61-6-go-128-go-gold.html,Tunisianet,0.2727780714500249,0.6510216502387229,Budget,14.319809069212411,14.319809069212411,11933.174224343677,119.33174224343676,55.0,1.0,746.2686567164179,0.16620282893966115,0,0,1
Smartphone Realme C61 / 6 Go / 128 Go / Vert,realme,6.0,6.0,5000.0,6.7,50.0,5.0,4G,Android 14,Unisoc,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/80051-smartphone-realme-c61-6-go-128-go-vert.html,Tunisianet,0.2727780714500249,0.6510216502387229,Budget,14.319809069212411,14.319809069212411,11933.174224343677,119.33174224343676,55.0,1.0,746.2686567164179,0.16620282893966115,0,0,1
SMARTPHONE HONOR X5C Plus 4Go / 128Go / Cyan,Honor,4.0,4.0,5260.0,6.56,50.0,5.0,4G,Android 15,Octa Core,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/90683-smartphone-honor-x5c-plus-4go-128go-cyan.html,Tunisianet,0.26666272357140425,0.6364265479031128,Budget,9.546539379474941,9.546539379474941,12553.699284009546,119.33174224343676,55.0,1.0,801.829268292683,0.16728389060630378,0,0,1
Smartphone Infinix HOT 60i 4G / 6 Go / 128 Go / Sleek Black,Infinix,6.0,128.0,5160.0,6.78,50.0,8.0,4G,Android 15,MediaTek,419.0,https://www.tunisianet.com.tn/smartphone-tunisie/88886-smartphone-infinix-hot-60i-4g-6-go-128-go-sleek-black.html,Tunisianet,0.33460124209510717,0.7985709835205422,Budget,14.319809069212411,305.4892601431981,12315.035799522673,119.33174224343676,58.0,21.333333333333332,761.0619469026549,0.23838291158605038,0,0,1
