model,brand,reference,price_dt,ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,network,os,processor_type,color,warranty,in_stock,description,url
Smartphone Samsung Galaxy A17 / 12Go / 128 Go / Noir,Samsung,SM-A17-6-128G-BK,689.000,12.0,128,5000.0,6.7,50.0,13.0,4G,Android 15,MediaTek,Noir,1 an,Oui,"Smartphone Samsung Galaxy A17 / 12Go / 128 Go / Noir [SM-A17-6-128G-BK] Écran 6,7"" Super AMOLED - Taux de Rafraichissement : 90 Hz - Résolution : 1080 x 2340 pixels (FHD+) - Protection : Corning Gorilla Glass Victus+, Mohs niveau 5 - Processeur Mediatek Helio G99 (6 nm) - RAM 12 Go (6Go + 6Go Extensible) - Mémoire 128 Go - Appareil Photo 50 MP (f/1.8 grand angle) + 5 MP (ultra grand angle) + 2 MP (macro) | Caméra frontale : 13 MP (f/2.0 grand angle) - Réseau 4G - Connectivité : Bluetooth 5.3, Wi",https://www.tunisianet.com.tn/smartphone-tunisie/89312-smartphone-samsung-galaxy-a17-12go-128-go-noir.html
SMARTPHONE XIAOMI REDMI 13C 5G 8+256G STARRY SILVER,Xiaomi,REDMI13C_5G-8-256G-SL,699.000,8.0,256,5000.0,6.74,50.0,5.0,5G,,MediaTek,Starry Silver,1 an,Oui,"-50,000 DT -50,000 DT SMARTPHONE XIAOMI REDMI 13C 5G 8+256G STARRY SILVER [REDMI13C_5G-8-256G-SL] Double SIM - Écran Dot Drop de 6.74"" Corning Gorilla Glass 3 - Taux de rafraîchissement 90 Hz - Résolution : 720 x 1600 pixels - Processeur : Mediatek Dimensity 6100+ (6 nm) - RAM 8Go - Mémoire 256Go - Appareil photo principal 50MP - Caméra frontale 5MP - Capteur d'empreintes digitales latéral - Reconnaissance faciale via l'IA - Wi-Fi - Bluetooth 5.3 - Prise casque 3.5 mm - Batterie 5000 mAh - Charg",https://www.tunisianet.com.tn/smartphone-tunisie/83960-smartphone-xiaomi-redmi-13c-5g-8256g-starry-silver.html
SMARTPHONE OPPO A5 4G 12Go/128Go / Vert,Oppo,OPPO-A5-6-128G-VR,699.000,12.0,128,6000.0,6.67,,5.0,4G,Android 15,Snapdragon,Vert,2 an,Oui,"SMARTPHONE OPPO A5 4G 12Go/128Go / Vert [OPPO-A5-6-128G-VR] Double SIM - Écran 6.67” LCD IPS - Résolution : 720 x 1604 Pixels - Taux de rafraichissement 90 Hz - Luminosité 1000 nits - Processeur Snapdragon 6s 4G Gen 1 - RAM 12Go (6Go + 6Go Extensible) - Stockage 128 Go - IP65 Résistance à l'eau et à la poussière Résistance aux chocs de niveau militaire - Caméra principale (Double) 50 MP, f/1,8 (grand angle), 2 MP ; f/2.4 (Monochrome) , Vidéo 1080p à 30 ips - Caméra Avant 5 MP, f/2,2, (grand angl",https://www.tunisianet.com.tn/smartphone-tunisie/86223-smartphone-oppo-a5-4g-12go128go-vert.html
SMARTPHONE XIAOMI REDMI 13C 5G 8+256G TWILIGHT BLUE,Xiaomi,REDMI13C_5G-8-256G-BL,699.000,8.0,256,5000.0,6.74,50.0,5.0,5G,,MediaTek,Twilight Blue,1 an,Oui,"-50,000 DT -50,000 DT SMARTPHONE XIAOMI REDMI 13C 5G 8+256G TWILIGHT BLUE [REDMI13C_5G-8-256G-BL] Double SIM - Écran Dot Drop de 6.74"" Corning Gorilla Glass 3 - Taux de rafraîchissement 90 Hz - Résolution : 720 x 1600 pixels - Processeur : Mediatek Dimensity 6100+ (6 nm) - RAM 8Go - Mémoire 256Go - Appareil photo principal 50MP - Caméra frontale 5MP - Capteur d'empreintes digitales latéral - Reconnaissance faciale via l'IA - Wi-Fi - Bluetooth 5.3 - Prise casque 3.5 mm - Batterie 5000 mAh - Charg",https://www.tunisianet.com.tn/smartphone-tunisie/88880-smartphone-xiaomi-redmi-13c-5g-8256g-twilight-blue.html
SMARTPHONE OPPO A5 4G 12Go/128Go / WHITE,Oppo,OPPO-A5-6-128G-WH,699.000,12.0,128,6000.0,6.67,,5.0,4G,Android 15,Snapdragon,WHITE,2 an,Oui,"SMARTPHONE OPPO A5 4G 12Go/128Go / WHITE [OPPO-A5-6-128G-WH] Double SIM - Écran 6.67” LCD IPS - Résolution : 720 x 1604 Pixels - Taux de rafraichissement 90 Hz - Luminosité 1000 nits - Processeur Snapdragon 6s 4G Gen 1 - RAM 12Go (6Go + 6Go Extensible) - Stockage 128 Go - IP65 Résistance à l'eau et à la poussière Résistance aux chocs de niveau militaire - Caméra principale (Double) 50 MP, f/1,8 (grand angle), 2 MP ; f/2.4 (Monochrome) , Vidéo 1080p à 30 ips - Caméra Avant 5 MP, f/2,2, (grand ang",https://www.tunisianet.com.tn/smartphone-tunisie/86222-smartphone-oppo-a5-4g-12go128go-white.html
Smartphone Honor X7c 5G / 16 Go / 256 Go / Vert + Chargeur 25W+ Etui silicone Offerts,Honor,HONOR-X7C-8-256-GR,699.000,16.0,256,5200.0,6.8,50.0,5.0,5G,Android 14,Snapdragon,Vert,1 an,Oui,"-100,000 DT -100,000 DT Smartphone Honor X7c 5G / 16 Go / 256 Go / Vert + Chargeur 25W+ Etui silicone Offerts [HONOR-X7C-8-256-GR] Double SIM(Nano-SIM) - Écran LCD TFT 6,8"" - Résolution : 2412 x 1080 pixels - Taux de Rafraichissement : 120 Hz - Processeur : Snapdragon 4 (Gen 2) - RAM 16Go (8 Go + 8Go Extensible) - Stockage : 256 Go - Caméra principale : 50MP (f/1.8) || Caméra de profondeur 2MP (f/2.4) - Caméra frontale : 5MP (ouverture f/2.2) - Capacité de la batterie : 5200 mAh - Wi-Fi - Blueto",https://www.tunisianet.com.tn/smartphone-tunisie/81794-smartphone-honor-x7c-5g-16-go-256-go-vert-chargeur-25w-etui-silicone-offerts.html
Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Vert,Vivo,VIVO-V40LITE-VR,699.000,16.0,256,5000.0,6.67,50.0,32.0,4G,Android 14,Snapdragon,Vert,1 an,Oui,"-300,000 DT -300,000 DT Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Vert [VIVO-V40LITE-VR] Double SIM - Écran AMOLED 6.67"" (2400 x 1080 px), 120 Hz - Processeur Snapdragon 685 4G , (8 cœurs, 6 nm / 4× 2.8 GHz + 4× 1.9 GHz) - RAM 16 Go (8Go + 8Go Extensible) - Stockage 256 Go - Batterie Batterie Li-ion 5 000 mAh - Puissance de chargement: 80 W - USB Type-C - Réseau 4G - Caméra Avant 32 MP - Caméra Arrière 50 MP + 2 MP - Flash arrière, Lumière Aura - Wi-Fi - Bluetooth 5.0 - Système d'exploitati",https://www.tunisianet.com.tn/smartphone-tunisie/81203-smartphone-vivo-v40-lite-4g-16-go-256-go-vert.html
Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Silver,Vivo,VIVO-V40LITE-SL,699.000,16.0,256,5000.0,6.67,50.0,32.0,4G,Android 14,Snapdragon,Silver,1 an,Oui,"-300,000 DT -300,000 DT Smartphone VIVO V40 Lite 4G / 16 Go / 256 Go / Silver [VIVO-V40LITE-SL] Double SIM - Écran AMOLED 6.67"" (2400 x 1080 px), 120 Hz - Processeur Snapdragon 685 4G , (8 cœurs, 6 nm / 4× 2.8 GHz + 4× 1.9 GHz) - RAM 16 Go (8Go + 8Go Extensible) - Stockage 256 Go - Batterie Batterie Li-ion 5 000 mAh - Puissance de chargement: 80 W - USB Type-C - Réseau 4G - Caméra Avant 32 MP - Caméra Arrière 50 MP + 2 MP - Flash arrière, Lumière Aura - Wi-Fi - Bluetooth 5.0 - Système d'exploita",https://www.tunisianet.com.tn/smartphone-tunisie/81202-smartphone-vivo-v40-lite-4g-16-go-256-go-silver.html
Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Noir,Xiaomi,REDMI15C-5G-8-256G-BK,719.000,8.0,256,6000.0,6.9,50.0,8.0,5G,HyperOS 2,MediaTek,Noir,1 an,Oui,"Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Noir [REDMI15C-5G-8-256G-BK] Double SIM - Écran 6.9"" (1600 × 720 px), AdaptiveSync, jusqu'à 120 Hz - Processeur: MediaTek Dimensity 6300 en 6 nm - RAM: 8 Go - Stockage: 256 Go - Connectivité: 5G , Wi-Fi, Bluetooth 5.4, USB Type-C - Système d'exploitation : Xiaomi HyperOS 2 - Capacité de la batterie: 6000 mAh - Charge rapide: 33 W - Appareil photo arrière: 50 MP - Appareil photo avant: 8 MP - Résistance à la poussière et à l'eau: IP64 - Capteur d'e",https://www.tunisianet.com.tn/smartphone-tunisie/91485-smartphone-xiaomi-redmi-15c-5g-8-go-256-go-noir.html
Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Vert,Xiaomi,REDMI15C-5G-8-256G-VR,719.000,8.0,256,6000.0,6.9,50.0,8.0,5G,HyperOS 2,MediaTek,Vert,1 an,Oui,"Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Vert [REDMI15C-5G-8-256G-VR] Double SIM - Écran 6.9"" (1600 × 720 px), AdaptiveSync, jusqu'à 120 Hz - Processeur: MediaTek Dimensity 6300 en 6 nm - RAM: 8 Go - Stockage: 256 Go - Connectivité: 5G , Wi-Fi, Bluetooth 5.4, USB Type-C - Système d'exploitation : Xiaomi HyperOS 2 - Capacité de la batterie: 6000 mAh - Charge rapide: 33 W - Appareil photo arrière: 50 MP - Appareil photo avant: 8 MP - Résistance à la poussière et à l'eau: IP64 - Capteur d'e",https://www.tunisianet.com.tn/smartphone-tunisie/91486-smartphone-xiaomi-redmi-15c-5g-8-go-256-go-vert.html
Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Violet,Xiaomi,REDMI15C-5G-8-256G-PR,719.000,8.0,256,6000.0,6.9,50.0,8.0,5G,HyperOS 2,MediaTek,Violet,1 an,Oui,"Smartphone Xiaomi Redmi 15C 5G / 8 Go / 256 Go / Violet [REDMI15C-5G-8-256G-PR] Double SIM - Écran 6.9"" (1600 × 720 px), AdaptiveSync, jusqu'à 120 Hz - Processeur: MediaTek Dimensity 6300 en 6 nm - RAM: 8 Go - Stockage: 256 Go - Connectivité: 5G , Wi-Fi, Bluetooth 5.4, USB Type-C - Système d'exploitation : Xiaomi HyperOS 2 - Capacité de la batterie: 6000 mAh - Charge rapide: 33 W - Appareil photo arrière: 50 MP - Appareil photo avant: 8 MP - Résistance à la poussière et à l'eau: IP64 - Capteur d",https://www.tunisianet.com.tn/smartphone-tunisie/91484-smartphone-xiaomi-redmi-15c-5g-8-go-256-go-violet.html
Smartphone TECNO POVA 6 / 8 Go / 256 Go / Vert,TECNO,TECNO-POVA6-VR,749.000,8.0,256,6000.0,6.78,108.0,32.0,4G,Android 14,MediaTek,Vert,1 an,Oui,"-150,000 DT -150,000 DT Smartphone TECNO POVA 6 / 8 Go / 256 Go / Vert [TECNO-POVA6-VR] Double SIM - Écran AMOLED 6.78"" Full HD+ Dot-in, (1080 x 2436 pixels), 120 Hz - Processeur MediaTek G99 Ultimate - RAM 8 Go (extensible jusqu'à 16 Go) - Stockage 256 Go - Appareil photo 108 MP + capteur de lumière - Caméra frontale 32 MP avec double flash - Capacité de la batterie: 6000 mAh - Chargeur ultra-rapide USB Type-C 70 W - Réseau 4G - Connectivité: Wi-Fi + Bluetooth - Double haut-parleur avec Dolby A",https://www.tunisianet.com.tn/smartphone-tunisie/77353-smartphone-tecno-pova-6-8-go-256-go-vert.html
Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 128 Go / Noir,Xiaomi,NOTE14-8-128G-BK,749.000,8.0,128,5500.0,6.67,108.0,20.0,4G,HyperOS,Octa Core,Noir,1 an,Oui,"Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 128 Go / Noir [NOTE14-8-128G-BK] Ecran AMOLED 6.67"" (2400 x 1080) 120 Hz avec Protection Corning Gorilla Glass 5 - Processeur Octa Core MediaTek Helio G99 Ultra (6nm) up to 2.2 Ghz - RAM 8 Go - Stockage 128 Go (extensible jusqu'à 1 To via carte microSD) - Système Android avec Xiaomi HyperOS - Triple appareil photo 108 MP Principale F/1.7 + 2 MP (caméra de profondeur F/2.4) + 2 MP (Macro F/2.4) | Caméra avant 20MP F/2.2 - Batterie 5500 mAh avec Charge",https://www.tunisianet.com.tn/telephonie-tablette/82500-smartphone-xiaomi-redmi-note-14-4g-8-go-128-go-noir.html
Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Gris,Infinix,HOT50PROPLUS-8-265-GR,759.000,8.0,8,5000.0,6.78,50.0,13.0,4G,Android 14,Octa Core,Gris,1 an,Oui,"-90,000 DT -90,000 DT Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Gris [HOT50PROPLUS-8-265-GR] Double SIM - Écran incurvé 3D 6.78"" AMOLED Full HD+ (1080 x 2436px) - taux de rafraîchissement 120Hz - Processeur : Mediatek Helio G100 (6 nm) Octa-core - Système d'exploitation : Android 14, XOS 14.5 - Mémoire : 8Go (extensible jusqu'à 16Go) - Stockage : 256Go - Caméra principale : 50 MP (grand angle) + 2.0 MP (profondeur) - Caméra selfie : 13 MP (grand angle) - Connectivité : 4G, Wifi, Bluetooth",https://www.tunisianet.com.tn/smartphone-tunisie/80801-smartphone-infinix-hot-50-pro-plus-8-go-256-go-gris.html
Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Purple,Infinix,HOT50PROPLUS-8-265_PR,759.000,8.0,8,5000.0,6.78,50.0,13.0,4G,Android 14,Octa Core,Purple,1 an,Oui,"-90,000 DT -90,000 DT Smartphone Infinix Hot 50 Pro+ / 8 Go / 256 Go / Purple [HOT50PROPLUS-8-265_PR] Double SIM - Écran incurvé 3D 6.78"" AMOLED Full HD+ (1080 x 2436px) - taux de rafraîchissement 120Hz - Processeur : Mediatek Helio G100 (6 nm) Octa-core - Système d'exploitation : Android 14, XOS 14.5 - Mémoire : 8Go (extensible jusqu'à 16Go) - Stockage : 256Go - Caméra principale : 50 MP (grand angle) + 2.0 MP (profondeur) - Caméra selfie : 13 MP (grand angle) - Connectivité : 4G, Wifi, Bluetoo",https://www.tunisianet.com.tn/smartphone-tunisie/80802-smartphone-infinix-hot-50-pro-plus-8-go-256-go-purple.html
Smartphone XIAOMI Redmi NOTE 14 / 8Go / 256 Go / SAND GOLD,Xiaomi,NOTE14-8-256G-GD,779.000,8.0,256,5500.0,6.67,108.0,20.0,4G,HyperOS,Octa Core,SAND GOLD,1 an,Oui,"Smartphone XIAOMI Redmi NOTE 14 / 8Go / 256 Go / SAND GOLD [NOTE14-8-256G-GD] Ecran AMOLED 6.67"" (2400 x 1080) 120 Hz avec Protection Corning Gorilla Glass 5 - Processeur Octa Core MediaTek Helio G99 Ultra (6nm) up to 2.2 Ghz - RAM 8 Go - Stockage 256 Go (extensible jusqu'à 1 To via carte microSD) - Système Android avec Xiaomi HyperOS - Triple appareil photo 108 MP Principale F/1.7 + 2 MP (caméra de profondeur F/2.4) + 2 MP (Macro F/2.4) | Caméra avant 20MP F/2.2 - Batterie 5500 mAh avec Charge ",https://www.tunisianet.com.tn/smartphone-tunisie/88202-smartphone-xiaomi-redmi-note-14-8go-256-go-sand-gold.html
Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Bleu Marine,Infinix,NOTE50S_5G-8-256G-BL,779.000,8.0,256,5500.0,6.78,64.0,13.0,5G,Android 15,MediaTek,Bleu Marine,1 an,Oui,"-70,000 DT -70,000 DT Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Bleu Marine [NOTE50S_5G-8-256G-BL] Double SIM - Écran AMOLED 6.78"" - Résolution FHD+ : 1080 x 2436 pixels - Taux de Rafraichissement : 144 Hz - Protection : Verre Corning Gorilla Glass 5 - Processeur Mediatek Dimensity 7300 Ultimate (4 nm) - GPU : Mali-G615 MC2 - RAM 8 Go - Stockage : 256 Go - Caméra Principal : 64 MP, f/1,75 (grand angle) / Macro : 2 Mpx, f/2,4 - Caméra Avant : 13 MP, f/2.0, (grand angle) - Flash double LED,",https://www.tunisianet.com.tn/smartphone-tunisie/87300-smartphone-infinix-note-50s-5g-8-go-256-go-bleu-marine.html
Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Noir,Xiaomi,NOTE14-8-256G-BK,779.000,8.0,256,5500.0,6.67,108.0,20.0,4G,HyperOS,Octa Core,Noir,1 an,Oui,"Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Noir [NOTE14-8-256G-BK] Ecran AMOLED 6.67"" (2400 x 1080) 120 Hz avec Protection Corning Gorilla Glass 5 - Processeur Octa Core MediaTek Helio G99 Ultra (6nm) up to 2.2 Ghz - RAM 8 Go - Stockage 256 Go (extensible jusqu'à 1 To via carte microSD) - Système Android avec Xiaomi HyperOS - Triple appareil photo 108 MP Principale F/1.7 + 2 MP (caméra de profondeur F/2.4) + 2 MP (Macro F/2.4) | Caméra avant 20MP F/2.2 - Batterie 5500 mAh avec Charge",https://www.tunisianet.com.tn/telephonie-tablette/82505-smartphone-xiaomi-redmi-note-14-4g-8-go-256-go-noir.html
Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Bleu,Xiaomi,NOTE14-8-256G-BL,779.000,8.0,256,5500.0,6.67,108.0,20.0,4G,HyperOS,Octa Core,Bleu,1 an,Oui,"Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Bleu [NOTE14-8-256G-BL] Ecran AMOLED 6.67"" (2400 x 1080) 120 Hz avec Protection Corning Gorilla Glass 5 - Processeur Octa Core MediaTek Helio G99 Ultra (6nm) up to 2.2 Ghz - RAM 8 Go - Stockage 256 Go (extensible jusqu'à 1 To via carte microSD) - Système Android avec Xiaomi HyperOS - Triple appareil photo 108 MP Principale F/1.7 + 2 MP (caméra de profondeur F/2.4) + 2 MP (Macro F/2.4) | Caméra avant 20MP F/2.2 - Batterie 5500 mAh avec Charge",https://www.tunisianet.com.tn/telephonie-tablette/82506-smartphone-xiaomi-redmi-note-14-4g-8-go-256-go-bleu.html
Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Vert,Xiaomi,NOTE14-8-256G-VR,779.000,8.0,256,5500.0,6.67,108.0,20.0,4G,HyperOS,Octa Core,Vert,1 an,Oui,"Smartphone XIAOMI Redmi Note 14 / 4G / 8 Go / 256 Go / Vert [NOTE14-8-256G-VR] Ecran AMOLED 6.67"" (2400 x 1080) 120 Hz avec Protection Corning Gorilla Glass 5 - Processeur Octa Core MediaTek Helio G99 Ultra (6nm) up to 2.2 Ghz - RAM 8 Go - Stockage 256 Go (extensible jusqu'à 1 To via carte microSD) - Système Android avec Xiaomi HyperOS - Triple appareil photo 108 MP Principale F/1.7 + 2 MP (caméra de profondeur F/2.4) + 2 MP (Macro F/2.4) | Caméra avant 20MP F/2.2 - Batterie 5500 mAh avec Charge",https://www.tunisianet.com.tn/telephonie-tablette/82599-smartphone-xiaomi-redmi-note-14-4g-8-go-256-go-vert.html
Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Gris Titane,Infinix,NOTE50S_5G-8-256G-GR,779.000,8.0,256,5500.0,6.78,64.0,13.0,5G,Android 15,MediaTek,Gris Titane,1 an,Oui,"-70,000 DT -70,000 DT Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Gris Titane [NOTE50S_5G-8-256G-GR] Double SIM - Écran AMOLED 6.78"" - Résolution FHD+ : 1080 x 2436 pixels - Taux de Rafraichissement : 144 Hz - Protection : Verre Corning Gorilla Glass 5 - Processeur Mediatek Dimensity 7300 Ultimate (4 nm) - GPU : Mali-G615 MC2 - RAM 8 Go - Stockage : 256 Go - Caméra Principal : 64 MP, f/1,75 (grand angle) / Macro : 2 Mpx, f/2,4 - Caméra Avant : 13 MP, f/2.0, (grand angle) - Flash double LED,",https://www.tunisianet.com.tn/smartphone-tunisie/87311-smartphone-infinix-note-50s-5g-8-go-256-go-gris-titane.html
Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Rouge Rubis,Infinix,NOTE50S_5G-8-256G-RED,779.000,8.0,256,5500.0,6.78,64.0,13.0,5G,Android 15,MediaTek,Rouge Rubis,1 an,Oui,"-70,000 DT -70,000 DT Smartphone Infinix NOTE 50s 5G / 8 Go / 256 Go / Rouge Rubis [NOTE50S_5G-8-256G-RED] Double SIM - Écran AMOLED 6.78"" - Résolution FHD+ : 1080 x 2436 pixels - Taux de Rafraichissement : 144 Hz - Protection : Verre Corning Gorilla Glass 5 - Processeur Mediatek Dimensity 7300 Ultimate (4 nm) - GPU : Mali-G615 MC2 - RAM 8 Go - Stockage : 256 Go - Caméra Principal : 64 MP, f/1,75 (grand angle) / Macro : 2 Mpx, f/2,4 - Caméra Avant : 13 MP, f/2.0, (grand angle) - Flash double LED",https://www.tunisianet.com.tn/smartphone-tunisie/87312-smartphone-infinix-note-50s-5g-8-go-256-go-rouge-rubis.html
Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Gris,Samsung,SM-A17_5G-6-128G-GR,789.000,12.0,128,5000.0,6.7,50.0,13.0,5G,Android 15,,Gris,1 an,Oui,"Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Gris [SM-A17_5G-6-128G-GR] Écran 6,7"" Super AMOLED - Taux de Rafraichissement : 90 Hz - Résolution : 1080 x 2340 pixels (FHD+) - Protection : Corning Gorilla Glass Victus, Mohs niveau 5 - Processeur Exynos 1330 (5 nm) - RAM 12 Go (6Go + 6Go Extensible) - Mémoire 128 Go - Appareil Photo 50 MP (f/1.8 grand angle) + 5 MP (ultra grand angle) + 2 MP (macro) | Caméra frontale : 13 MP (f/2.0 grand angle) - Réseau 5G - Connectivité : Bluetooth 5.3, Wi-F",https://www.tunisianet.com.tn/smartphone-tunisie/88330-smartphone-samsung-galaxy-a17-5g-12go-128-go-gris.html
Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Bleu,Samsung,SM-A17_5G-6-128G-BL,789.000,12.0,128,5000.0,6.7,50.0,13.0,5G,Android 15,,Bleu,1 an,Oui,"Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Bleu [SM-A17_5G-6-128G-BL] Écran 6,7"" Super AMOLED - Taux de Rafraichissement : 90 Hz - Résolution : 1080 x 2340 pixels (FHD+) - Protection : Corning Gorilla Glass Victus, Mohs niveau 5 - Processeur Exynos 1330 (5 nm) - RAM 12 Go (6Go + 6Go Extensible) - Mémoire 128 Go - Appareil Photo 50 MP (f/1.8 grand angle) + 5 MP (ultra grand angle) + 2 MP (macro) | Caméra frontale : 13 MP (f/2.0 grand angle) - Réseau 5G - Connectivité : Bluetooth 5.3, Wi-F",https://www.tunisianet.com.tn/smartphone-tunisie/88329-smartphone-samsung-galaxy-a17-5g-12go-128-go-bleu.html
Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Noir,Samsung,SM-A17_5G-6-128G-BK,789.000,12.0,128,5000.0,6.7,50.0,13.0,5G,Android 15,,Noir,1 an,Oui,"Smartphone Samsung Galaxy A17 5G / 12Go / 128 Go / Noir [SM-A17_5G-6-128G-BK] Écran 6,7"" Super AMOLED - Taux de Rafraichissement : 90 Hz - Résolution : 1080 x 2340 pixels (FHD+) - Protection : Corning Gorilla Glass Victus, Mohs niveau 5 - Processeur Exynos 1330 (5 nm) - RAM 12 Go (6Go + 6Go Extensible) - Mémoire 128 Go - Appareil Photo 50 MP (f/1.8 grand angle) + 5 MP (ultra grand angle) + 2 MP (macro) | Caméra frontale : 13 MP (f/2.0 grand angle) - Réseau 5G - Connectivité : Bluetooth 5.3, Wi-F",https://www.tunisianet.com.tn/smartphone-tunisie/88327-smartphone-samsung-galaxy-a17-5g-12go-128-go-noir.html
Smartphone HONOR X7D 5G / 8 Go / 256 Go / Silver,Honor,HONOR-X7D-5G-8-256-SL,799.000,8.0,8,6500.0,6.77,50.0,5.0,5G,Android 15,Snapdragon,Silver,1 an,Oui,"Smartphone HONOR X7D 5G / 8 Go / 256 Go / Silver [HONOR-X7D-5G-8-256-SL] Double SIM - Écran LCD TFT 6.77"" - Résolution (720 x 1610 px) - taux de rafraichissement : 120 Hz - Processeur Qualcomm Snapdragon 6s Gen 3 (6 nm) - GPU : Adreno A619 - Mémoire 8 Go - Stockage 256 Go - Caméra principale 50MP (f/1.8) + caméra de profondeur 2 MP (f/2.4) - Zoom numérique 8X - Flash LED, HDR, Panorama - Caméra frontale 5 MP ( grand angle f/2.2) - Batterie Li-ion polymère 6500 mAh - Super charge USB-C 35 W - Rés",https://www.tunisianet.com.tn/smartphone-tunisie/90200-smartphone-honor-x7d-5g-8-go-256-go-silver.html
Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / Noir,Infinix,HOT60PROPLUS_4G-8-256G-BK,799.000,8.0,256,5160.0,6.78,50.0,13.0,4G,Android 15,MediaTek,Noir,1 an,Oui,"Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / Noir [HOT60PROPLUS_4G-8-256G-BK] Double SIM - Écran AMOLED Incurvé 6.78"" ( 1224 x 2720 px), 144 Hz - Protection : Verre Corning Gorilla Glass 7i - Processeur Mediatek Helio G200 (6 nm) - GPU : Mali-G57 MC2 - RAM 8 Go - Stockage : 256 Go - Caméra Principal : 50 MP, (grand angle) - Caméra Avant : 13 MP, f/2.0, (grand angle) - Flash double LED, HDR, panorama - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Charge inversé 10W - Réseau ",https://www.tunisianet.com.tn/smartphone-tunisie/88499-smartphone-infinix-hot-60-pro-plus-4g-8-go-256-go-noir.html
Smartphone HONOR X7D 5G / 8 Go / 256 Go / Noir,Honor,HONOR-X7D-5G-8-256-BK,799.000,8.0,8,6500.0,6.77,50.0,5.0,5G,Android 15,Snapdragon,Noir,1 an,Oui,"Smartphone HONOR X7D 5G / 8 Go / 256 Go / Noir [HONOR-X7D-5G-8-256-BK] Double SIM - Écran LCD TFT 6.77"" - Résolution (720 x 1610 px) - taux de rafraichissement : 120 Hz - Processeur Qualcomm Snapdragon 6s Gen 3 (6 nm) - GPU : Adreno A619 - Mémoire 8 Go - Stockage 256 Go - Caméra principale 50MP (f/1.8) + caméra de profondeur 2 MP (f/2.4) - Zoom numérique 8X - Flash LED, HDR, Panorama - Caméra frontale 5 MP ( grand angle f/2.2) - Batterie Li-ion polymère 6500 mAh - Super charge USB-C 35 W - Résea",https://www.tunisianet.com.tn/smartphone-tunisie/90150-smartphone-honor-x7d-5g-8-go-256-go-noir.html
Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / CORAL TIDES,Infinix,HOT60PROPLUS_4G-8-256G-PK,799.000,8.0,256,5160.0,6.78,50.0,13.0,4G,Android 15,MediaTek,CORAL TIDES,1 an,Oui,"Smartphone Infinix HOT 60 Pro Plus 4G / 8 Go / 256 Go / CORAL TIDES [HOT60PROPLUS_4G-8-256G-PK] Double SIM - Écran AMOLED Incurvé 6.78"" ( 1224 x 2720 px), 144 Hz - Protection : Verre Corning Gorilla Glass 7i - Processeur Mediatek Helio G200 (6 nm) - GPU : Mali-G57 MC2 - RAM 8 Go - Stockage : 256 Go - Caméra Principal : 50 MP, (grand angle) - Caméra Avant : 13 MP, f/2.0, (grand angle) - Flash double LED, HDR, panorama - Capacité Batterie : 5160 mAh - Chargement Rapide 45 W - Charge inversé 10W - ",https://www.tunisianet.com.tn/smartphone-tunisie/88500-smartphone-infinix-hot-60-pro-plus-4g-8-go-256-go-coral-tides.html
